Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2015,2015,Oklahoma,40,55-64 years,55-64,Male,M,719,233771,307.6
,2015,2015,Oregon,41,35-44 years,35-44,Male,M,26,265233,9.8
,2015,2015,Oregon,41,45-54 years,45-54,Male,M,123,256899,47.9
,2015,2015,Oregon,41,55-64 years,55-64,Male,M,335,262454,127.6
,2015,2015,Pennsylvania,42,35-44 years,35-44,Male,M,116,746761,15.5
,2015,2015,Pennsylvania,42,45-54 years,45-54,Male,M,591,874888,67.6
,2015,2015,Pennsylvania,42,55-64 years,55-64,Male,M,1446,871002,166.0
,2015,2015,Rhode Island,44,35-44 years,35-44,Male,M,12,61214,
,2015,2015,Rhode Island,44,45-54 years,45-54,Male,M,40,72233,55.4
,2015,2015,Rhode Island,44,55-64 years,55-64,Male,M,119,69119,172.2
,2015,2015,South Carolina,45,35-44 years,35-44,Male,M,91,291803,31.2
,2015,2015,South Carolina,45,45-54 years,45-54,Male,M,283,313547,90.3
,2015,2015,South Carolina,45,55-64 years,55-64,Male,M,697,301735,231.0
,2015,2015,South Dakota,46,35-44 years,35-44,Male,M,,49847,
,2015,2015,South Dakota,46,45-54 years,45-54,Male,M,35,52928,66.1
,2015,2015,South Dakota,46,55-64 years,55-64,Male,M,105,57153,183.7
,2015,2015,Tennessee,47,35-44 years,35-44,Male,M,110,412670,26.7
,2015,2015,Tennessee,47,45-54 years,45-54,Male,M,527,437153,120.6
,2015,2015,Tennessee,47,55-64 years,55-64,Male,M,1160,406835,285.1
,2015,2015,Texas,48,35-44 years,35-44,Male,M,320,1842223,17.4
,2015,2015,Texas,48,45-54 years,45-54,Male,M,1254,1737956,72.2
,2015,2015,Texas,48,55-64 years,55-64,Male,M,2911,1478988,196.8
,2015,2015,Utah,49,35-44 years,35-44,Male,M,11,203663,
,2015,2015,Utah,49,45-54 years,45-54,Male,M,51,155910,32.7
,2015,2015,Utah,49,55-64 years,55-64,Male,M,150,139660,107.4
,2015,2015,Vermont,50,35-44 years,35-44,Male,M,,34873,
,2015,2015,Vermont,50,45-54 years,45-54,Male,M,36,43567,82.6
,2015,2015,Vermont,50,55-64 years,55-64,Male,M,91,47360,192.1
,2015,2015,Virginia,51,35-44 years,35-44,Male,M,99,541071,18.3
,2015,2015,Virginia,51,45-54 years,45-54,Male,M,350,570969,61.3
,2015,2015,Virginia,51,55-64 years,55-64,Male,M,813,509216,159.7
,2015,2015,Washington,53,35-44 years,35-44,Male,M,44,470727,9.3
,2015,2015,Washington,53,45-54 years,45-54,Male,M,240,474425,50.6
,2015,2015,Washington,53,55-64 years,55-64,Male,M,589,453189,130.0
,2015,2015,West Virginia,54,35-44 years,35-44,Male,M,28,114606,24.4
,2015,2015,West Virginia,54,45-54 years,45-54,Male,M,120,123344,97.3
,2015,2015,West Virginia,54,55-64 years,55-64,Male,M,256,131246,195.1
,2015,2015,Wisconsin,55,35-44 years,35-44,Male,M,69,349529,19.7
,2015,2015,Wisconsin,55,45-54 years,45-54,Male,M,271,400213,67.7
,2015,2015,Wisconsin,55,55-64 years,55-64,Male,M,626,394703,158.6
,2015,2015,Wyoming,56,35-44 years,35-44,Male,M,10,36936,
,2015,2015,Wyoming,56,45-54 years,45-54,Male,M,23,36154,63.6
,2015,2015,Wyoming,56,55-64 years,55-64,Male,M,65,41096,158.2
,2016,2016,Alabama,01,35-44 years,35-44,Male,M,75,289865,25.9
,2016,2016,Alabama,01,45-54 years,45-54,Male,M,249,313212,79.5
,2016,2016,Alabama,01,55-64 years,55-64,Male,M,566,307099,184.3
,2016,2016,Alaska,02,35-44 years,35-44,Male,M,13,48295,
,2016,2016,Alaska,02,45-54 years,45-54,Male,M,32,49240,65.0
,2016,2016,Alaska,02,55-64 years,55-64,Male,M,100,49222,203.2
,2016,2016,Arizona,04,35-44 years,35-44,Male,M,46,425826,10.8
,2016,2016,Arizona,04,45-54 years,45-54,Male,M,289,419842,68.8
,2016,2016,Arizona,04,55-64 years,55-64,Male,M,748,394819,189.5
,2016,2016,Arkansas,05,35-44 years,35-44,Male,M,85,180938,47.0
,2016,2016,Arkansas,05,45-54 years,45-54,Male,M,224,187043,119.8
,2016,2016,Arkansas,05,55-64 years,55-64,Male,M,534,181966,293.5
,2016,2016,California,06,35-44 years,35-44,Male,M,296,2592256,11.4
,2016,2016,California,06,45-54 years,45-54,Male,M,1383,2587209,53.5
,2016,2016,California,06,55-64 years,55-64,Male,M,3562,2273600,156.7
,2016,2016,Colorado,08,35-44 years,35-44,Male,M,41,380896,10.8
,2016,2016,Colorado,08,45-54 years,45-54,Male,M,155,360871,43.0
,2016,2016,Colorado,08,55-64 years,55-64,Male,M,442,341390,129.5
,2016,2016,Connecticut,09,35-44 years,35-44,Male,M,29,206844,14.0
,2016,2016,Connecticut,09,45-54 years,45-54,Male,M,114,253930,44.9
,2016,2016,Connecticut,09,55-64 years,55-64,Male,M,322,244036,131.9
,2016,2016,Delaware,10,35-44 years,35-44,Male,M,16,53302,
,2016,2016,Delaware,10,45-54 years,45-54,Male,M,41,61372,66.8
,2016,2016,Delaware,10,55-64 years,55-64,Male,M,106,61089,173.5
,2016,2016,District of Columbia,11,35-44 years,35-44,Male,M,,49015,
,2016,2016,District of Columbia,11,45-54 years,45-54,Male,M,28,38933,71.9
,2016,2016,District of Columbia,11,55-64 years,55-64,Male,M,74,33129,223.4
,2016,2016,Florida,12,35-44 years,35-44,Male,M,190,1220665,15.6
,2016,2016,Florida,12,45-54 years,45-54,Male,M,924,1352057,68.3
,2016,2016,Florida,12,55-64 years,55-64,Male,M,2313,1288333,179.5
,2016,2016,Georgia,13,35-44 years,35-44,Male,M,122,658812,18.5
,2016,2016,Georgia,13,45-54 years,45-54,Male,M,449,689840,65.1
,2016,2016,Georgia,13,55-64 years,55-64,Male,M,936,586707,159.5
,2016,2016,Hawaii,15,35-44 years,35-44,Male,M,19,90084,
,2016,2016,Hawaii,15,45-54 years,45-54,Male,M,50,89089,56.1
,2016,2016,Hawaii,15,55-64 years,55-64,Male,M,112,90419,123.9
,2016,2016,Idaho,16,35-44 years,35-44,Male,M,19,104468,
,2016,2016,Idaho,16,45-54 years,45-54,Male,M,61,99213,61.5
,2016,2016,Idaho,16,55-64 years,55-64,Male,M,160,102098,156.7
,2016,2016,Illinois,17,35-44 years,35-44,Male,M,107,821881,13.0
,2016,2016,Illinois,17,45-54 years,45-54,Male,M,529,846446,62.5
,2016,2016,Illinois,17,55-64 years,55-64,Male,M,1284,802066,160.1
,2016,2016,Indiana,18,35-44 years,35-44,Male,M,95,406986,23.3
,2016,2016,Indiana,18,45-54 years,45-54,Male,M,379,430256,88.1
,2016,2016,Indiana,18,55-64 years,55-64,Male,M,806,421172,191.4
,2016,2016,Iowa,19,35-44 years,35-44,Male,M,30,186523,16.1
,2016,2016,Iowa,19,45-54 years,45-54,Male,M,143,195453,73.2
,2016,2016,Iowa,19,55-64 years,55-64,Male,M,418,206233,202.7
,2016,2016,Kansas,20,35-44 years,35-44,Male,M,21,176081,11.9
,2016,2016,Kansas,20,45-54 years,45-54,Male,M,121,176906,68.4
,2016,2016,Kansas,20,55-64 years,55-64,Male,M,339,181798,186.5
,2016,2016,Kentucky,21,35-44 years,35-44,Male,M,98,276546,35.4
,2016,2016,Kentucky,21,45-54 years,45-54,Male,M,328,294936,111.2
,2016,2016,Kentucky,21,55-64 years,55-64,Male,M,740,284697,259.9
,2016,2016,Louisiana,22,35-44 years,35-44,Male,M,72,284565,25.3
,2016,2016,Louisiana,22,45-54 years,45-54,Male,M,305,288029,105.9
,2016,2016,Louisiana,22,55-64 years,55-64,Male,M,723,289116,250.1
,2016,2016,Maine,23,35-44 years,35-44,Male,M,19,74400,
,2016,2016,Maine,23,45-54 years,45-54,Male,M,63,93383,67.5
,2016,2016,Maine,23,55-64 years,55-64,Male,M,136,101668,133.8
,2016,2016,Maryland,24,35-44 years,35-44,Male,M,47,370771,12.7
,2016,2016,Maryland,24,45-54 years,45-54,Male,M,234,410673,57.0
,2016,2016,Maryland,24,55-64 years,55-64,Male,M,604,375928,160.7
,2016,2016,Massachusetts,25,35-44 years,35-44,Male,M,37,403734,9.2
,2016,2016,Massachusetts,25,45-54 years,45-54,Male,M,208,466997,44.5
,2016,2016,Massachusetts,25,55-64 years,55-64,Male,M,500,440593,113.5
,2016,2016,Michigan,26,35-44 years,35-44,Male,M,127,573566,22.1
,2016,2016,Michigan,26,45-54 years,45-54,Male,M,557,666112,83.6
,2016,2016,Michigan,26,55-64 years,55-64,Male,M,1586,675923,234.6
,2016,2016,Minnesota,27,35-44 years,35-44,Male,M,47,343430,13.7
,2016,2016,Minnesota,27,45-54 years,45-54,Male,M,160,364694,43.9
,2016,2016,Minnesota,27,55-64 years,55-64,Male,M,414,366436,113.0
,2016,2016,Mississippi,28,35-44 years,35-44,Male,M,62,177426,34.9
,2016,2016,Mississippi,28,45-54 years,45-54,Male,M,205,183409,111.8
,2016,2016,Mississippi,28,55-64 years,55-64,Male,M,412,180593,228.1
,2016,2016,Missouri,29,35-44 years,35-44,Male,M,101,363720,27.8
,2016,2016,Missouri,29,45-54 years,45-54,Male,M,394,389573,101.1
,2016,2016,Missouri,29,55-64 years,55-64,Male,M,878,394130,222.8
,2016,2016,Montana,30,35-44 years,35-44,Male,M,,61309,
,2016,2016,Montana,30,45-54 years,45-54,Male,M,52,62817,82.8
,2016,2016,Montana,30,55-64 years,55-64,Male,M,128,74659,171.4
,2016,2016,Nebraska,31,35-44 years,35-44,Male,M,10,117151,
,2016,2016,Nebraska,31,45-54 years,45-54,Male,M,55,115718,47.5
,2016,2016,Nebraska,31,55-64 years,55-64,Male,M,143,119104,120.1
,2016,2016,Nevada,32,35-44 years,35-44,Male,M,53,196132,27.0
,2016,2016,Nevada,32,45-54 years,45-54,Male,M,159,199958,79.5
,2016,2016,Nevada,32,55-64 years,55-64,Male,M,404,177849,227.2
,2016,2016,New Hampshire,33,35-44 years,35-44,Male,M,,75803,
,2016,2016,New Hampshire,33,45-54 years,45-54,Male,M,68,99382,68.4
,2016,2016,New Hampshire,33,55-64 years,55-64,Male,M,174,101481,171.5
,2016,2016,New Jersey,34,35-44 years,35-44,Male,M,75,567332,13.2
,2016,2016,New Jersey,34,45-54 years,45-54,Male,M,331,631622,52.4
,2016,2016,New Jersey,34,55-64 years,55-64,Male,M,815,575478,141.6
,2016,2016,New Mexico,35,35-44 years,35-44,Male,M,17,121681,
,2016,2016,New Mexico,35,45-54 years,45-54,Male,M,109,123678,88.1
,2016,2016,New Mexico,35,55-64 years,55-64,Male,M,268,130341,205.6
,2016,2016,New York,36,35-44 years,35-44,Male,M,202,1210023,16.7
,2016,2016,New York,36,45-54 years,45-54,Male,M,864,1315608,65.7
,2016,2016,New York,36,55-64 years,55-64,Male,M,2160,1228302,175.9
,2016,2016,North Carolina,37,35-44 years,35-44,Male,M,116,630546,18.4
,2016,2016,North Carolina,37,45-54 years,45-54,Male,M,486,675745,71.9
,2016,2016,North Carolina,37,55-64 years,55-64,Male,M,1162,615907,188.7
,2016,2016,North Dakota,38,35-44 years,35-44,Male,M,14,46029,
,2016,2016,North Dakota,38,45-54 years,45-54,Male,M,16,43941,
,2016,2016,North Dakota,38,55-64 years,55-64,Male,M,75,48380,155.0
,2016,2016,Ohio,39,35-44 years,35-44,Male,M,156,685852,22.7
,2016,2016,Ohio,39,45-54 years,45-54,Male,M,647,763428,84.7
,2016,2016,Ohio,39,55-64 years,55-64,Male,M,1557,777623,200.2
,2016,2016,Oklahoma,40,35-44 years,35-44,Male,M,68,241167,28.2
,2016,2016,Oklahoma,40,45-54 years,45-54,Male,M,260,237339,109.5
,2016,2016,Oklahoma,40,55-64 years,55-64,Male,M,620,235890,262.8
,2016,2016,Oregon,41,35-44 years,35-44,Male,M,34,268831,12.6
,2016,2016,Oregon,41,45-54 years,45-54,Male,M,114,257793,44.2
,2016,2016,Oregon,41,55-64 years,55-64,Male,M,334,263477,126.8
,2016,2016,Pennsylvania,42,35-44 years,35-44,Male,M,153,738226,20.7
,2016,2016,Pennsylvania,42,45-54 years,45-54,Male,M,584,855361,68.3
,2016,2016,Pennsylvania,42,55-64 years,55-64,Male,M,1539,876000,175.7
,2016,2016,Rhode Island,44,35-44 years,35-44,Male,M,14,60824,
,2016,2016,Rhode Island,44,45-54 years,45-54,Male,M,33,70941,46.5
,2016,2016,Rhode Island,44,55-64 years,55-64,Male,M,85,70154,121.2
,2016,2016,South Carolina,45,35-44 years,35-44,Male,M,72,292679,24.6
,2016,2016,South Carolina,45,45-54 years,45-54,Male,M,278,314779,88.3
,2016,2016,South Carolina,45,55-64 years,55-64,Male,M,651,308195,211.2
,2016,2016,South Dakota,46,35-44 years,35-44,Male,M,11,50839,
,2016,2016,South Dakota,46,45-54 years,45-54,Male,M,44,51736,85.0
,2016,2016,South Dakota,46,55-64 years,55-64,Male,M,107,57823,185.0
,2016,2016,Tennessee,47,35-44 years,35-44,Male,M,118,409413,28.8
,2016,2016,Tennessee,47,45-54 years,45-54,Male,M,468,437423,107.0
,2016,2016,Tennessee,47,55-64 years,55-64,Male,M,1161,412145,281.7
,2016,2016,Texas,48,35-44 years,35-44,Male,M,315,1861109,16.9
,2016,2016,Texas,48,45-54 years,45-54,Male,M,1181,1746035,67.6
,2016,2016,Texas,48,55-64 years,55-64,Male,M,2949,1510506,195.2
,2016,2016,Utah,49,35-44 years,35-44,Male,M,13,209297,
,2016,2016,Utah,49,45-54 years,45-54,Male,M,59,158288,37.3
,2016,2016,Utah,49,55-64 years,55-64,Male,M,154,142971,107.7
,2016,2016,Vermont,50,35-44 years,35-44,Male,M,,34411,
,2016,2016,Vermont,50,45-54 years,45-54,Male,M,32,42125,76.0
,2016,2016,Vermont,50,55-64 years,55-64,Male,M,94,47409,198.3
,2016,2016,Virginia,51,35-44 years,35-44,Male,M,85,538721,15.8
,2016,2016,Virginia,51,45-54 years,45-54,Male,M,379,570475,66.4
,2016,2016,Virginia,51,55-64 years,55-64,Male,M,805,519437,155.0
,2016,2016,Washington,53,35-44 years,35-44,Male,M,74,477136,15.5
,2016,2016,Washington,53,45-54 years,45-54,Male,M,220,476106,46.2
,2016,2016,Washington,53,55-64 years,55-64,Male,M,607,461640,131.5
,2016,2016,West Virginia,54,35-44 years,35-44,Male,M,37,112267,33.0
,2016,2016,West Virginia,54,45-54 years,45-54,Male,M,122,121250,100.6
,2016,2016,West Virginia,54,55-64 years,55-64,Male,M,313,129545,241.6
,2016,2016,Wisconsin,55,35-44 years,35-44,Male,M,33,347820,9.5
,2016,2016,Wisconsin,55,45-54 years,45-54,Male,M,247,390463,63.3
,2016,2016,Wisconsin,55,55-64 years,55-64,Male,M,650,399430,162.7
,2016,2016,Wyoming,56,35-44 years,35-44,Male,M,,37270,
,2016,2016,Wyoming,56,45-54 years,45-54,Male,M,21,35410,59.3
,2016,2016,Wyoming,56,55-64 years,55-64,Male,M,71,41032,173.0
,2017,2017,Alabama,01,35-44 years,35-44,Male,M,53,287109,18.5
,2017,2017,Alabama,01,45-54 years,45-54,Male,M,269,309487,86.9
,2017,2017,Alabama,01,55-64 years,55-64,Male,M,635,309412,205.2
,2017,2017,Alaska,02,35-44 years,35-44,Male,M,10,48657,
,2017,2017,Alaska,02,45-54 years,45-54,Male,M,27,47860,56.4
,2017,2017,Alaska,02,55-64 years,55-64,Male,M,74,49121,150.6
,2017,2017,Arizona,04,35-44 years,35-44,Male,M,65,433824,15.0
,2017,2017,Arizona,04,45-54 years,45-54,Male,M,245,420045,58.3
,2017,2017,Arizona,04,55-64 years,55-64,Male,M,760,402826,188.7
,2017,2017,Arkansas,05,35-44 years,35-44,Male,M,60,182119,32.9
,2017,2017,Arkansas,05,45-54 years,45-54,Male,M,225,184579,121.9
,2017,2017,Arkansas,05,55-64 years,55-64,Male,M,626,183689,340.8
,2017,2017,California,06,35-44 years,35-44,Male,M,299,2629932,11.4
,2017,2017,California,06,45-54 years,45-54,Male,M,1286,2570937,50.0
,2017,2017,California,06,55-64 years,55-64,Male,M,3536,2311806,153.0
,2017,2017,Colorado,08,35-44 years,35-44,Male,M,31,390757,7.9
,2017,2017,Colorado,08,45-54 years,45-54,Male,M,146,360888,40.5
,2017,2017,Colorado,08,55-64 years,55-64,Male,M,408,344808,118.3
,2017,2017,Connecticut,09,35-44 years,35-44,Male,M,24,206995,11.6
,2017,2017,Connecticut,09,45-54 years,45-54,Male,M,121,248242,48.7
,2017,2017,Connecticut,09,55-64 years,55-64,Male,M,321,246821,130.1
,2017,2017,Delaware,10,35-44 years,35-44,Male,M,,53717,
,2017,2017,Delaware,10,45-54 years,45-54,Male,M,37,60299,61.4
,2017,2017,Delaware,10,55-64 years,55-64,Male,M,93,62435,149.0
,2017,2017,District of Columbia,11,35-44 years,35-44,Male,M,,50402,
,2017,2017,District of Columbia,11,45-54 years,45-54,Male,M,32,38308,83.5
,2017,2017,District of Columbia,11,55-64 years,55-64,Male,M,66,33144,199.1
,2017,2017,Florida,12,35-44 years,35-44,Male,M,193,1247926,15.5
,2017,2017,Florida,12,45-54 years,45-54,Male,M,917,1357357,67.6
,2017,2017,Florida,12,55-64 years,55-64,Male,M,2374,1321056,179.7
,2017,2017,Georgia,13,35-44 years,35-44,Male,M,113,660149,17.1
,2017,2017,Georgia,13,45-54 years,45-54,Male,M,451,690169,65.3
,2017,2017,Georgia,13,55-64 years,55-64,Male,M,964,599889,160.7
,2017,2017,Hawaii,15,35-44 years,35-44,Male,M,24,91054,26.4
,2017,2017,Hawaii,15,45-54 years,45-54,Male,M,54,87408,61.8
,2017,2017,Hawaii,15,55-64 years,55-64,Male,M,127,89822,141.4
,2017,2017,Idaho,16,35-44 years,35-44,Male,M,11,107640,
,2017,2017,Idaho,16,45-54 years,45-54,Male,M,50,99739,50.1
,2017,2017,Idaho,16,55-64 years,55-64,Male,M,160,103673,154.3
,2017,2017,Illinois,17,35-44 years,35-44,Male,M,99,818631,12.1
,2017,2017,Illinois,17,45-54 years,45-54,Male,M,434,831770,52.2
,2017,2017,Illinois,17,55-64 years,55-64,Male,M,1232,807403,152.6
,2017,2017,Indiana,18,35-44 years,35-44,Male,M,98,407816,24.0
,2017,2017,Indiana,18,45-54 years,45-54,Male,M,365,425052,85.9
,2017,2017,Indiana,18,55-64 years,55-64,Male,M,875,423965,206.4
,2017,2017,Iowa,19,35-44 years,35-44,Male,M,28,189258,14.8
,2017,2017,Iowa,19,45-54 years,45-54,Male,M,155,191550,80.9
,2017,2017,Iowa,19,55-64 years,55-64,Male,M,379,206568,183.5
,2017,2017,Kansas,20,35-44 years,35-44,Male,M,31,178409,17.4
,2017,2017,Kansas,20,45-54 years,45-54,Male,M,114,172777,66.0
,2017,2017,Kansas,20,55-64 years,55-64,Male,M,345,182516,189.0
,2017,2017,Kentucky,21,35-44 years,35-44,Male,M,81,274476,29.5
,2017,2017,Kentucky,21,45-54 years,45-54,Male,M,333,291023,114.4
,2017,2017,Kentucky,21,55-64 years,55-64,Male,M,695,286284,242.8
,2017,2017,Louisiana,22,35-44 years,35-44,Male,M,81,285853,28.3
,2017,2017,Louisiana,22,45-54 years,45-54,Male,M,302,281900,107.1
,2017,2017,Louisiana,22,55-64 years,55-64,Male,M,654,289974,225.5
,2017,2017,Maine,23,35-44 years,35-44,Male,M,,74504,
,2017,2017,Maine,23,45-54 years,45-54,Male,M,41,91090,45.0
,2017,2017,Maine,23,55-64 years,55-64,Male,M,130,102252,127.1
,2017,2017,Maryland,24,35-44 years,35-44,Male,M,49,375417,13.1
,2017,2017,Maryland,24,45-54 years,45-54,Male,M,219,405841,54.0
,2017,2017,Maryland,24,55-64 years,55-64,Male,M,580,382789,151.5
,2017,2017,Massachusetts,25,35-44 years,35-44,Male,M,49,407525,12.0
,2017,2017,Massachusetts,25,45-54 years,45-54,Male,M,229,458827,49.9
,2017,2017,Massachusetts,25,55-64 years,55-64,Male,M,511,447502,114.2
,2017,2017,Michigan,26,35-44 years,35-44,Male,M,111,573211,19.4
,2017,2017,Michigan,26,45-54 years,45-54,Male,M,535,653359,81.9
,2017,2017,Michigan,26,55-64 years,55-64,Male,M,1516,679897,223.0
,2017,2017,Minnesota,27,35-44 years,35-44,Male,M,44,352388,12.5
,2017,2017,Minnesota,27,45-54 years,45-54,Male,M,200,357305,56.0
,2017,2017,Minnesota,27,55-64 years,55-64,Male,M,405,371063,109.1
,2017,2017,Mississippi,28,35-44 years,35-44,Male,M,63,176330,35.7
,2017,2017,Mississippi,28,45-54 years,45-54,Male,M,202,180798,111.7
,2017,2017,Mississippi,28,55-64 years,55-64,Male,M,479,182123,263.0
,2017,2017,Missouri,29,35-44 years,35-44,Male,M,103,366018,28.1
,2017,2017,Missouri,29,45-54 years,45-54,Male,M,356,380692,93.5
,2017,2017,Missouri,29,55-64 years,55-64,Male,M,846,398397,212.4
,2017,2017,Montana,30,35-44 years,35-44,Male,M,,62999,
,2017,2017,Montana,30,45-54 years,45-54,Male,M,39,61362,63.6
,2017,2017,Montana,30,55-64 years,55-64,Male,M,128,74278,172.3
,2017,2017,Nebraska,31,35-44 years,35-44,Male,M,21,119440,17.6
,2017,2017,Nebraska,31,45-54 years,45-54,Male,M,63,113521,55.5
,2017,2017,Nebraska,31,55-64 years,55-64,Male,M,156,119764,130.3
,2017,2017,Nevada,32,35-44 years,35-44,Male,M,35,200506,17.5
,2017,2017,Nevada,32,45-54 years,45-54,Male,M,125,200751,62.3
,2017,2017,Nevada,32,55-64 years,55-64,Male,M,382,182463,209.4
,2017,2017,New Hampshire,33,35-44 years,35-44,Male,M,,75861,
,2017,2017,New Hampshire,33,45-54 years,45-54,Male,M,47,96960,48.5
,2017,2017,New Hampshire,33,55-64 years,55-64,Male,M,146,102887,141.9
,2017,2017,New Jersey,34,35-44 years,35-44,Male,M,84,571349,14.7
,2017,2017,New Jersey,34,45-54 years,45-54,Male,M,326,622934,52.3
,2017,2017,New Jersey,34,55-64 years,55-64,Male,M,848,586428,144.6
,2017,2017,New Mexico,35,35-44 years,35-44,Male,M,23,123566,18.6
,2017,2017,New Mexico,35,45-54 years,45-54,Male,M,76,120363,63.1
,2017,2017,New Mexico,35,55-64 years,55-64,Male,M,266,131169,202.8
,2017,2017,New York,36,35-44 years,35-44,Male,M,160,1213674,13.2
,2017,2017,New York,36,45-54 years,45-54,Male,M,783,1290987,60.7
,2017,2017,New York,36,55-64 years,55-64,Male,M,2163,1244341,173.8
,2017,2017,North Carolina,37,35-44 years,35-44,Male,M,112,629693,17.8
,2017,2017,North Carolina,37,45-54 years,45-54,Male,M,448,675853,66.3
,2017,2017,North Carolina,37,55-64 years,55-64,Male,M,1189,625948,190.0
,2017,2017,North Dakota,38,35-44 years,35-44,Male,M,,46823,
,2017,2017,North Dakota,38,45-54 years,45-54,Male,M,30,42265,71.0
,2017,2017,North Dakota,38,55-64 years,55-64,Male,M,66,48269,136.7
,2017,2017,Ohio,39,35-44 years,35-44,Male,M,154,686438,22.4
,2017,2017,Ohio,39,45-54 years,45-54,Male,M,582,750039,77.6
,2017,2017,Ohio,39,55-64 years,55-64,Male,M,1613,780299,206.7
,2017,2017,Oklahoma,40,35-44 years,35-44,Male,M,56,243215,23.0
,2017,2017,Oklahoma,40,45-54 years,45-54,Male,M,258,233282,110.6
,2017,2017,Oklahoma,40,55-64 years,55-64,Male,M,653,237621,274.8
,2017,2017,Oregon,41,35-44 years,35-44,Male,M,38,276187,13.8
,2017,2017,Oregon,41,45-54 years,45-54,Male,M,119,258521,46.0
,2017,2017,Oregon,41,55-64 years,55-64,Male,M,341,263177,129.6
,2017,2017,Pennsylvania,42,35-44 years,35-44,Male,M,144,740809,19.4
,2017,2017,Pennsylvania,42,45-54 years,45-54,Male,M,545,838522,65.0
